Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
PRIMPOL,ENSG00000164306,0.00226263479259836,0.0662931454091196,0.00130070944882466,0.0334874401768012,
CD99,ENSG00000002586,0.00239415509425356,0.185938150185941,0.00139667301899693,0.0408380922347337,
TMEM268,ENSG00000157693,0.00241462498793965,0.0819055792809849,0.00140012863375061,0.0379287367428944,
BPHL,ENSG00000137274,0.00243484077512146,0.00204124417206764,0.0027761693193139,0.0212974828437792,
LYRM1,ENSG00000102897,0.00246363633185154,0.115375122913838,0.00169758835340672,0.0426930260345397,
DNAI1,ENSG00000122735,0.00253086877132225,0.00329019930908836,0.00538708716165792,0.0468684161291927,
SRPRA,ENSG00000182934,0.00253323339465494,0.35624461073371,0.00148018420467455,0.0170991603848968,
ZBTB8A,ENSG00000160062,0.00253708479653048,0.00147594509613747,0.0232588500561528,0.0613676500264244,
STPG1,ENSG00000001460,0.0026715665748942,0.0147014640982452,0.00205647576134071,0.0686939244257614,
ABT1,ENSG00000146109,0.00267994155271734,0.00764173685088787,0.00241679869714173,0.0240978410137131,
CCL1,ENSG00000108702,0.00281346968863527,0.00343316875125577,0.00384198734020336,0.106035883504132,
ZNF343,ENSG00000088876,0.00289408396249102,0.00579385862751924,0.00249073893864193,0.0240994563797352,
SIRT1,ENSG00000096717,0.00290957163330963,0.00190192463037797,0.0059686745499159,0.0272627527517945,
HOXA2,ENSG00000105996,0.00297242390420305,0.00294371431968432,0.00807262840817446,0.0655998067432108,
CASP14,ENSG00000105141,0.00304205466018748,0.00739492675098197,0.00267527852474558,0.031159336364351,
LRRC24,ENSG00000254402,0.00305083874383938,0.65949077754981,0.00169030820114047,0.00366843428195176,
LDAH,ENSG00000118961,0.00312515227165999,0.0638457363535241,0.00176239014830559,0.0661519454049543,
CLEC3B,ENSG00000163815,0.00317625463709093,0.0025131001123555,0.0111016382272338,-0.0415817566460053,
STIMATE,ENSG00000213533,0.003184771152134,0.0129768412159753,0.00291926198651971,0.0511234945488321,
TMX2-CTNND1,ENSG00000254462,0.00318853280705134,0.00499459146932435,0.0030349668644678,0.0258772458676899,
EGFL8,ENSG00000241404,0.00322624009090178,0.00262208897790805,0.00966794762599432,0.0383413894259267,
ABCF1,ENSG00000204574,0.0032770195384374,0.414028688355627,0.00171148912019614,0.00587528642849323,
PSMD4,ENSG00000159352,0.00347900603684381,0.00301053501563642,0.00818244729543982,0.0300223869515082,
MCTS2P,ENSG00000101898,0.00347944676961398,0.00362912677982652,0.00324816354948598,0.183778625788094,
LRRC20,ENSG00000172731,0.00354289401902796,0.00354609281972751,0.00363027405726046,0.0266528858894896,
MYOM3,ENSG00000142661,0.00360751624397548,0.51642846201009,0.00180991251619544,0.00465854354723089,
TTLL7,ENSG00000137941,0.00367826301612328,0.00298684793308224,0.0209967748069476,0.0247718735172722,
KNTC1,ENSG00000184445,0.00371212772638785,0.0931466700074568,0.00227013732141379,0.00786708308926723,
WDR13,ENSG00000101940,0.00379553840218672,0.23838086500691,0.00183865139069472,0.0179356065610729,
TMX2,ENSG00000213593,0.00384614104819048,0.0215027967226146,0.00326113559076502,0.0192798073744503,
TMEM185B,ENSG00000226479,0.00388135917949972,0.11918890021011,0.00203827021150893,0.0254589583550178,
TRIM15,ENSG00000204610,0.00396514765745892,0.646786951260093,0.00212584364893953,-0.00276282065404011,
GNA12,ENSG00000146535,0.00400355799994467,0.00305882054899131,0.0226488182089656,0.0146899721262993,
