Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
MAFB,ENSG00000204103,0.00526775854966866,0.0111377799220712,0.00542343586516636,0.0729211077606716,
KCNK15,ENSG00000124249,0.0052897760751629,0.00495285559772451,0.00621950502352253,0.0347444080082118,
RPS19,ENSG00000105372,0.00535341272742595,0.0541833414239048,0.00299795466346287,0.04900830163636,
KPNA7,ENSG00000185467,0.00540243279871944,0.058669125981592,0.00337667774291617,-0.0187412743061179,
BARHL1,ENSG00000125492,0.00542255135215508,0.0790358314939966,0.00274106724658885,0.0430054740880715,
TTC32,ENSG00000183891,0.00542555535687206,0.109602615261023,0.00285674773742084,0.0386687661965847,
MYOT,ENSG00000120729,0.00552870889266643,0.0594036197942938,0.00327077668916598,0.0253633187131598,
TWSG1,ENSG00000128791,0.00553858085373415,0.00568629106010565,0.0057245745679444,0.0413937461646953,
KPNA4,ENSG00000186432,0.00564696032120671,0.019701926975366,0.00458698892444143,0.0764853903873936,
LAMP1,ENSG00000185896,0.0056546793324953,0.0371198252740602,0.00355501735406039,0.0322942599746109,
LSM2,ENSG00000204392,0.0056739674368006,0.0686253703742475,0.00363693481534944,0.152423452310857,
OR2A42,ENSG00000212807,0.00567935378524764,0.00792143651704125,0.00371588136086454,0.0912823555573731,
ANKRD34C,ENSG00000235711,0.00572331886211142,0.00289895130214279,0.0170389782894744,0.027682066197219,
EIF2AK2,ENSG00000055332,0.0057547746371992,0.00918156090196698,0.0057884727125066,0.0510804517027047,
RHOXF1,ENSG00000101883,0.00581965691564179,0.00417939969187797,0.038996668074237,0.0470264828054968,
BOP1,ENSG00000261236,0.00584949380427813,0.261490953487618,0.0031254604529759,0.0081245556022632,
KANSL3,ENSG00000114982,0.00585669588393467,0.00307177693961203,0.027294170609675,-0.0228171893171749,
AL121753.1,ENSG00000261582,0.00590477943600021,0.0074725623539611,0.00679152428332741,0.0939717482911919,
CCL16,ENSG00000275152,0.00601799702296613,0.0215626337436602,0.00544979024379244,0.0278812203554477,
NEU2,ENSG00000115488,0.00604053918389036,0.0294420256443593,0.00400035287348077,0.0266337771069481,
SOX18,ENSG00000203883,0.00610010493856072,0.00316216488685783,0.0835751262947375,0.0449199676956573,
EPHA4,ENSG00000116106,0.00617027380015089,0.387274393553708,0.00284487475538775,0.0145253115982103,
KARS,ENSG00000065427,0.00618356050854096,0.849380919586608,0.00332031265011201,-0.00152823180029902,
GLYATL1B,ENSG00000255151,0.00618682019336347,0.00368307586613714,0.00894980254010358,0.190575376618658,
IGHV4-4,ENSG00000276775,0.00620886811300714,0.0345583045444013,0.00524666672265073,0.014873947558397,
ANKRD36,ENSG00000135976,0.00624449760972978,0.0273693898353059,0.00477769239959636,0.0198051000393708,
MESP2,ENSG00000188095,0.00629437010656142,0.0038255304499889,0.0786919047813267,-0.0408879050641652,
FBXW11,ENSG00000072803,0.00631118723072643,0.0058275077381118,0.0159103083649973,0.0729883824742412,
AL513165.2,ENSG00000256966,0.00654423520095626,0.0162881372528249,0.00419331387847444,0.136251695704732,
BAHCC1,ENSG00000266074,0.00659250601896311,0.0664821721771119,0.00343770966290435,0.0663984270820356,
KANK4,ENSG00000132854,0.00669894319739006,0.00439154525741237,0.0172905067644192,0.0147843806016329,
HSPA1A,ENSG00000204389,0.00671200703285713,0.0426096099049608,0.00411961194161647,0.0615427993800232,
CALHM3,ENSG00000183128,0.00676302795442063,0.74337137285644,0.00349175223218712,0.00399426286316983,
OR6S1,ENSG00000181803,0.0069236896482604,0.00350406890130928,0.0495609200428566,-0.0231256623726254,
PYCR2,ENSG00000143811,0.00692935969236697,0.372738702612271,0.00359322023065389,0.0247387533623673,
FGF13,ENSG00000129682,0.00694317059508454,0.324834478287264,0.00356387409669701,0.0341344326691184,
GPR161,ENSG00000143147,0.00696082762750516,0.0765087068155912,0.00361738074807993,0.0279549410681832,
ULK4,ENSG00000168038,0.00699862251624539,0.873043433226164,0.00342746813905526,0.000745621730184161,
ANAPC16,ENSG00000166295,0.00701319471392792,0.00447346990560071,0.0243829094806033,0.0616010069691123,
SNRPC,ENSG00000124562,0.0070273286915975,0.0611326059118844,0.00372702008617098,0.0907372033062361,
CARD19,ENSG00000165233,0.00703246799543422,0.0039810187376319,0.100023876730121,0.051790436816251,
MTF1,ENSG00000188786,0.007155128284,0.0239981023798534,0.00411327759791869,0.0191880992879039,
CHMP4B,ENSG00000101421,0.00717355365280625,0.0250523957955753,0.00421092252596222,0.120815693995514,
ABHD11,ENSG00000106077,0.00718735227531608,0.0343879594322425,0.00479509356839392,0.0403549150370554,
HMCN2,ENSG00000148357,0.00723227003449722,0.00416071207496294,0.388113515090995,0.00657703835329183,
SFXN2,ENSG00000156398,0.00725581064129943,0.0911771757867246,0.00391404002848272,0.0330624789697368,
GPALPP1,ENSG00000133114,0.0072771367106933,0.00435903767375634,0.0223356419221117,0.0260751962717589,
MMRN1,ENSG00000138722,0.00729344555220068,0.584201366470763,0.00350202056411475,-0.00283409175825522,
CLDND1,ENSG00000080822,0.00730042086660576,0.00567823992118954,0.011678374936814,0.0386826668310613,
LRP2,ENSG00000081479,0.0073014669571011,0.00377557151895858,0.861423383427954,-0.00805646408471166,
BRD8,ENSG00000112983,0.00731784012296899,0.857977169017957,0.00424224290335751,0.00153530755608455,
REG3A,ENSG00000172016,0.00731945931937839,0.163085976681342,0.00381187421783924,0.036580628970042,
IDH3B,ENSG00000101365,0.00732754967537841,0.00707725295486994,0.015396688906794,0.0536107327443264,
MANEA,ENSG00000172469,0.00734250634317246,0.0056982656343636,0.0152918258625688,0.0213591101516683,
NPHP1,ENSG00000144061,0.00734726799578844,0.881577227635113,0.00441598812029953,0.00135908962209535,
PTPRU,ENSG00000060656,0.00737168942215483,0.106526746468182,0.00360008936905931,0.0114263068561678,
SP9,ENSG00000217236,0.0074016669493977,0.00434754259589565,0.0136011238865316,0.022621133727061,
SSRP1,ENSG00000149136,0.0074442461850045,0.0136449324695455,0.00545232558284825,0.0301860474656727,
PPA2,ENSG00000138777,0.00750784584403674,0.0304881931720131,0.00503642620233302,0.0205312937495782,
RXRA,ENSG00000186350,0.00753329972325345,0.291963247288829,0.00413448695311058,0.0148641607380868,
OR4C45,ENSG00000260811,0.00759214430727662,0.0208951771992636,0.00468727831146487,0.0220307164292484,
SURF1,ENSG00000148290,0.00761384927842246,0.0349241294277687,0.00468698046711458,0.0283187904564591,
FAM19A3,ENSG00000184599,0.00765798624813296,0.13257474246537,0.00458276136250568,0.0172486785811847,
ZNF543,ENSG00000178229,0.00773021758960069,0.00405084798839117,0.199168760459824,0.0224431225632633,
CKS2,ENSG00000123975,0.0077513131264445,0.0694134764783323,0.00500919062183425,0.151031730127553,
AC010547.4,ENSG00000261611,0.00785177885556687,0.0456988153307905,0.00446130043278437,0.10209631486071,
